date,item_id,category,units_sold,is_holiday
2016-04-27,STORE_28,Okonomiyaki/Monja/Teppanyaki,6,0
2016-04-27,STORE_29,Bar/Cocktail,13,0
2016-04-27,STORE_30,Dining bar,11,0
2016-04-28,STORE_01,Izakaya,47,0
2016-04-28,STORE_02,Cafe/Sweets,8,0
2016-04-28,STORE_03,Bar/Cocktail,18,0
2016-04-28,STORE_04,Okonomiyaki/Monja/Teppanyaki,16,0
2016-04-28,STORE_05,Bar/Cocktail,26,0
2016-04-28,STORE_06,Dining bar,4,0
2016-04-28,STORE_07,Izakaya,39,0
2016-04-28,STORE_08,Izakaya,57,0
2016-04-28,STORE_09,Izakaya,51,0
2016-04-28,STORE_10,Japanese food,25,0
2016-04-28,STORE_11,Bar/Cocktail,28,0
2016-04-28,STORE_12,Izakaya,25,0
2016-04-28,STORE_13,Izakaya,60,0
2016-04-28,STORE_14,Italian/French,40,0
2016-04-28,STORE_15,Izakaya,58,0
2016-04-28,STORE_16,Italian/French,28,0
2016-04-28,STORE_17,Cafe/Sweets,27,0
2016-04-28,STORE_18,Cafe/Sweets,11,0
2016-04-28,STORE_19,Izakaya,35,0
2016-04-28,STORE_20,Bar/Cocktail,5,0
2016-04-28,STORE_21,Cafe/Sweets,20,0
2016-04-28,STORE_22,Izakaya,65,0
2016-04-28,STORE_23,Bar/Cocktail,32,0
2016-04-28,STORE_24,Izakaya,21,0
2016-04-28,STORE_25,Cafe/Sweets,14,0
2016-04-28,STORE_26,Cafe/Sweets,19,0
2016-04-28,STORE_27,Dining bar,30,0
2016-04-28,STORE_28,Okonomiyaki/Monja/Teppanyaki,21,0
2016-04-28,STORE_29,Bar/Cocktail,16,0
2016-04-28,STORE_30,Dining bar,16,0
2016-04-29,STORE_01,Izakaya,61,1
2016-04-29,STORE_02,Cafe/Sweets,11,1
2016-04-29,STORE_03,Bar/Cocktail,33,1
2016-04-29,STORE_04,Okonomiyaki/Monja/Teppanyaki,9,1
2016-04-29,STORE_05,Bar/Cocktail,67,1
2016-04-29,STORE_06,Dining bar,7,1
2016-04-29,STORE_07,Izakaya,23,1
2016-04-29,STORE_08,Izakaya,41,1
2016-04-29,STORE_09,Izakaya,33,1
2016-04-29,STORE_10,Japanese food,29,1
2016-04-29,STORE_11,Bar/Cocktail,46,1
2016-04-29,STORE_12,Izakaya,65,1
2016-04-29,STORE_13,Izakaya,47,1
2016-04-29,STORE_14,Italian/French,60,1
2016-04-29,STORE_15,Izakaya,74,1
2016-04-29,STORE_16,Italian/French,78,1
2016-04-29,STORE_17,Cafe/Sweets,26,1
2016-04-29,STORE_18,Cafe/Sweets,33,1
2016-04-29,STORE_19,Izakaya,31,1
2016-04-29,STORE_20,Bar/Cocktail,15,1
2016-04-29,STORE_21,Cafe/Sweets,37,1
2016-04-29,STORE_22,Izakaya,25,1
2016-04-29,STORE_23,Bar/Cocktail,35,1
2016-04-29,STORE_24,Izakaya,46,1
2016-04-29,STORE_25,Cafe/Sweets,6,1
2016-04-29,STORE_26,Cafe/Sweets,139,1
2016-04-29,STORE_27,Dining bar,46,1
2016-04-29,STORE_28,Okonomiyaki/Monja/Teppanyaki,36,1
2016-04-29,STORE_29,Bar/Cocktail,19,1
2016-04-29,STORE_30,Dining bar,37,1
2016-04-30,STORE_01,Izakaya,55,0
2016-04-30,STORE_02,Cafe/Sweets,14,0
2016-04-30,STORE_03,Bar/Cocktail,35,0
2016-04-30,STORE_04,Okonomiyaki/Monja/Teppanyaki,31,0
2016-04-30,STORE_05,Bar/Cocktail,71,0
2016-04-30,STORE_06,Dining bar,4,0
2016-04-30,STORE_07,Izakaya,35,0
2016-04-30,STORE_08,Izakaya,41,0
2016-04-30,STORE_09,Izakaya,25,0
2016-04-30,STORE_10,Japanese food,26,0
2016-04-30,STORE_11,Bar/Cocktail,40,0
2016-04-30,STORE_12,Izakaya,33,0
2016-04-30,STORE_13,Izakaya,61,0
2016-04-30,STORE_14,Italian/French,45,0
2016-04-30,STORE_15,Izakaya,10,0
2016-04-30,STORE_16,Italian/French,72,0
2016-04-30,STORE_17,Cafe/Sweets,31,0
2016-04-30,STORE_18,Cafe/Sweets,46,0
2016-04-30,STORE_19,Izakaya,32,0
2016-04-30,STORE_20,Bar/Cocktail,19,0
2016-04-30,STORE_21,Cafe/Sweets,51,0
2016-04-30,STORE_22,Izakaya,53,0
2016-04-30,STORE_23,Bar/Cocktail,19,0
2016-04-30,STORE_24,Izakaya,47,0
2016-04-30,STORE_25,Cafe/Sweets,6,0
2016-04-30,STORE_26,Cafe/Sweets,88,0
2016-04-30,STORE_27,Dining bar,50,0
2016-04-30,STORE_28,Okonomiyaki/Monja/Teppanyaki,31,0
2016-04-30,STORE_29,Bar/Cocktail,20,0
2016-04-30,STORE_30,Dining bar,59,0
2016-05-01,STORE_01,Izakaya,54,0
2016-05-01,STORE_02,Cafe/Sweets,15,0
2016-05-01,STORE_03,Bar/Cocktail,40,0
2016-05-01,STORE_04,Okonomiyaki/Monja/Teppanyaki,29,0
2016-05-01,STORE_05,Bar/Cocktail,49,0
2016-05-01,STORE_06,Dining bar,14,0
2016-05-01,STORE_07,Izakaya,38,0
2016-05-01,STORE_08,Izakaya,27,0
2016-05-01,STORE_09,Izakaya,45,0
2016-05-01,STORE_10,Japanese food,24,0
2016-05-01,STORE_11,Bar/Cocktail,43,0
2016-05-01,STORE_12,Izakaya,48,0
2016-05-01,STORE_13,Izakaya,46,0
2016-05-01,STORE_14,Italian/French,40,0
2016-05-01,STORE_15,Izakaya,5,0
2016-05-01,STORE_16,Italian/French,58,0
2016-05-01,STORE_17,Cafe/Sweets,52,0
2016-05-01,STORE_18,Cafe/Sweets,38,0
2016-05-01,STORE_19,Izakaya,42,0
2016-05-01,STORE_20,Bar/Cocktail,9,0
2016-05-01,STORE_21,Cafe/Sweets,52,0
2016-05-01,STORE_22,Izakaya,28,0
2016-05-01,STORE_23,Bar/Cocktail,15,0
2016-05-01,STORE_24,Izakaya,54,0
2016-05-01,STORE_25,Cafe/Sweets,7,0
2016-05-01,STORE_26,Cafe/Sweets,115,0
2016-05-01,STORE_27,Dining bar,59,0
2016-05-01,STORE_28,Okonomiyaki/Monja/Teppanyaki,42,0
2016-05-01,STORE_29,Bar/Cocktail,16,0
2016-05-01,STORE_30,Dining bar,31,0
2016-05-02,STORE_01,Izakaya,24,0
2016-05-02,STORE_02,Cafe/Sweets,4,0
2016-05-02,STORE_03,Bar/Cocktail,16,0
2016-05-02,STORE_04,Okonomiyaki/Monja/Teppanyaki,10,0
2016-05-02,STORE_05,Bar/Cocktail,33,0
2016-05-02,STORE_06,Dining bar,18,0
2016-05-02,STORE_07,Izakaya,25,0
2016-05-02,STORE_08,Izakaya,32,0
2016-05-02,STORE_09,Izakaya,37,0
2016-05-02,STORE_10,Japanese food,24,0
2016-05-02,STORE_11,Bar/Cocktail,56,0
2016-05-02,STORE_12,Izakaya,22,0
2016-05-02,STORE_13,Izakaya,32,0
2016-05-02,STORE_14,Italian/French,37,0
2016-05-02,STORE_15,Izakaya,8,0
2016-05-02,STORE_16,Italian/French,53,0
2016-05-02,STORE_17,Cafe/Sweets,37,0
2016-05-02,STORE_18,Cafe/Sweets,49,0
2016-05-02,STORE_19,Izakaya,28,0
2016-05-02,STORE_20,Bar/Cocktail,2,0
2016-05-02,STORE_21,Cafe/Sweets,48,0
2016-05-02,STORE_22,Izakaya,38,0
2016-05-02,STORE_23,Bar/Cocktail,26,0
2016-05-02,STORE_24,Izakaya,68,0
2016-05-02,STORE_25,Cafe/Sweets,22,0
2016-05-02,STORE_26,Cafe/Sweets,43,0
2016-05-02,STORE_27,Dining bar,36,0
2016-05-02,STORE_28,Okonomiyaki/Monja/Teppanyaki,33,0
2016-05-02,STORE_29,Bar/Cocktail,13,0
2016-05-02,STORE_30,Dining bar,42,0
2016-05-03,STORE_01,Izakaya,22,1
2016-05-03,STORE_02,Cafe/Sweets,9,1
2016-05-03,STORE_03,Bar/Cocktail,37,1
2016-05-03,STORE_04,Okonomiyaki/Monja/Teppanyaki,11,1
2016-05-03,STORE_05,Bar/Cocktail,58,1
2016-05-03,STORE_06,Dining bar,18,1
2016-05-03,STORE_07,Izakaya,45,1
2016-05-03,STORE_08,Izakaya,37,1
2016-05-03,STORE_09,Izakaya,43,1
2016-05-03,STORE_10,Japanese food,22,1
2016-05-03,STORE_11,Bar/Cocktail,51,1
2016-05-03,STORE_12,Izakaya,39,1
2016-05-03,STORE_13,Izakaya,46,1
2016-05-03,STORE_14,Italian/French,45,1
2016-05-03,STORE_15,Izakaya,5,1
2016-05-03,STORE_16,Italian/French,81,1
2016-05-03,STORE_17,Cafe/Sweets,74,1
2016-05-03,STORE_18,Cafe/Sweets,58,1
2016-05-03,STORE_19,Izakaya,42,1
2016-05-03,STORE_20,Bar/Cocktail,28,1
2016-05-03,STORE_21,Cafe/Sweets,61,1
2016-05-03,STORE_22,Izakaya,34,1
2016-05-03,STORE_23,Bar/Cocktail,24,1
2016-05-03,STORE_24,Izakaya,65,1
2016-05-03,STORE_25,Cafe/Sweets,15,1
2016-05-03,STORE_26,Cafe/Sweets,117,1
2016-05-03,STORE_27,Dining bar,64,1
2016-05-03,STORE_28,Okonomiyaki/Monja/Teppanyaki,23,1
2016-05-03,STORE_29,Bar/Cocktail,14,1
2016-05-03,STORE_30,Dining bar,46,1
2016-05-04,STORE_01,Izakaya,60,1
2016-05-04,STORE_02,Cafe/Sweets,14,1
2016-05-04,STORE_03,Bar/Cocktail,27,1
2016-05-04,STORE_04,Okonomiyaki/Monja/Teppanyaki,13,1
2016-05-04,STORE_05,Bar/Cocktail,74,1
2016-05-04,STORE_06,Dining bar,21,1
2016-05-04,STORE_07,Izakaya,41,1
2016-05-04,STORE_08,Izakaya,51,1
2016-05-04,STORE_09,Izakaya,34,1
2016-05-04,STORE_10,Japanese food,19,1
2016-05-04,STORE_11,Bar/Cocktail,50,1
2016-05-04,STORE_12,Izakaya,54,1
2016-05-04,STORE_13,Izakaya,65,1
2016-05-04,STORE_14,Italian/French,36,1
2016-05-04,STORE_15,Izakaya,17,1
2016-05-04,STORE_16,Italian/French,73,1
2016-05-04,STORE_17,Cafe/Sweets,44,1
2016-05-04,STORE_18,Cafe/Sweets,91,1
2016-05-04,STORE_19,Izakaya,40,1
2016-05-04,STORE_21,Cafe/Sweets,50,1
2016-05-04,STORE_22,Izakaya,28,1
2016-05-04,STORE_23,Bar/Cocktail,15,1
2016-05-04,STORE_24,Izakaya,79,1
2016-05-04,STORE_25,Cafe/Sweets,12,1
2016-05-04,STORE_26,Cafe/Sweets,79,1
2016-05-04,STORE_27,Dining bar,65,1
2016-05-04,STORE_28,Okonomiyaki/Monja/Teppanyaki,35,1
2016-05-04,STORE_30,Dining bar,38,1
2016-05-05,STORE_01,Izakaya,22,1
2016-05-05,STORE_02,Cafe/Sweets,10,1
2016-05-05,STORE_03,Bar/Cocktail,25,1
2016-05-05,STORE_04,Okonomiyaki/Monja/Teppanyaki,16,1
2016-05-05,STORE_05,Bar/Cocktail,54,1
2016-05-05,STORE_06,Dining bar,25,1
2016-05-05,STORE_07,Izakaya,31,1
2016-05-05,STORE_08,Izakaya,22,1
2016-05-05,STORE_09,Izakaya,29,1
2016-05-05,STORE_10,Japanese food,22,1
2016-05-05,STORE_11,Bar/Cocktail,42,1
2016-05-05,STORE_12,Izakaya,19,1
2016-05-05,STORE_13,Izakaya,21,1
2016-05-05,STORE_14,Italian/French,53,1
2016-05-05,STORE_15,Izakaya,13,1
2016-05-05,STORE_16,Italian/French,44,1
2016-05-05,STORE_17,Cafe/Sweets,33,1
2016-05-05,STORE_18,Cafe/Sweets,47,1
2016-05-05,STORE_19,Izakaya,15,1
2016-05-05,STORE_20,Bar/Cocktail,13,1
2016-05-05,STORE_21,Cafe/Sweets,45,1
2016-05-05,STORE_22,Izakaya,15,1
2016-05-05,STORE_23,Bar/Cocktail,17,1
2016-05-05,STORE_24,Izakaya,42,1
2016-05-05,STORE_25,Cafe/Sweets,22,1
2016-05-05,STORE_26,Cafe/Sweets,95,1
2016-05-05,STORE_27,Dining bar,60,1
2016-05-05,STORE_28,Okonomiyaki/Monja/Teppanyaki,27,1
2016-05-05,STORE_29,Bar/Cocktail,9,1
2016-05-05,STORE_30,Dining bar,15,1
2016-05-06,STORE_01,Izakaya,28,0
2016-05-06,STORE_02,Cafe/Sweets,8,0
2016-05-06,STORE_03,Bar/Cocktail,25,0
2016-05-06,STORE_04,Okonomiyaki/Monja/Teppanyaki,6,0
2016-05-06,STORE_05,Bar/Cocktail,17,0
2016-05-06,STORE_06,Dining bar,6,0
2016-05-06,STORE_07,Izakaya,24,0
2016-05-06,STORE_08,Izakaya,18,0
2016-05-06,STORE_09,Izakaya,17,0
2016-05-06,STORE_10,Japanese food,16,0
2016-05-06,STORE_11,Bar/Cocktail,31,0
2016-05-06,STORE_12,Izakaya,37,0
2016-05-06,STORE_13,Izakaya,14,0
2016-05-06,STORE_14,Italian/French,25,0
2016-05-06,STORE_15,Izakaya,2,0
2016-05-06,STORE_16,Italian/French,40,0
2016-05-06,STORE_17,Cafe/Sweets,18,0
2016-05-06,STORE_18,Cafe/Sweets,18,0
2016-05-06,STORE_19,Izakaya,21,0
2016-05-06,STORE_20,Bar/Cocktail,16,0
2016-05-06,STORE_21,Cafe/Sweets,27,0
2016-05-06,STORE_22,Izakaya,16,0
2016-05-06,STORE_23,Bar/Cocktail,21,0
2016-05-06,STORE_24,Izakaya,25,0
2016-05-06,STORE_25,Cafe/Sweets,1,0
2016-05-06,STORE_26,Cafe/Sweets,32,0
2016-05-06,STORE_27,Dining bar,34,0
2016-05-06,STORE_28,Okonomiyaki/Monja/Teppanyaki,19,0
2016-05-06,STORE_29,Bar/Cocktail,15,0
2016-05-06,STORE_30,Dining bar,17,0
2016-05-07,STORE_01,Izakaya,33,0
2016-05-07,STORE_02,Cafe/Sweets,9,0
2016-05-07,STORE_03,Bar/Cocktail,32,0
2016-05-07,STORE_04,Okonomiyaki/Monja/Teppanyaki,11,0
2016-05-07,STORE_05,Bar/Cocktail,39,0
2016-05-07,STORE_06,Dining bar,9,0
2016-05-07,STORE_07,Izakaya,45,0
2016-05-07,STORE_08,Izakaya,47,0
2016-05-07,STORE_09,Izakaya,41,0
2016-05-07,STORE_10,Japanese food,26,0
2016-05-07,STORE_11,Bar/Cocktail,56,0
2016-05-07,STORE_12,Izakaya,40,0
2016-05-07,STORE_13,Izakaya,53,0
2016-05-07,STORE_14,Italian/French,30,0
2016-05-07,STORE_15,Izakaya,38,0
2016-05-07,STORE_16,Italian/French,53,0
2016-05-07,STORE_17,Cafe/Sweets,36,0
2016-05-07,STORE_18,Cafe/Sweets,25,0
2016-05-07,STORE_19,Izakaya,40,0
2016-05-07,STORE_20,Bar/Cocktail,23,0
2016-05-07,STORE_21,Cafe/Sweets,57,0
2016-05-07,STORE_22,Izakaya,8,0
2016-05-07,STORE_23,Bar/Cocktail,16,0
2016-05-07,STORE_24,Izakaya,44,0
2016-05-07,STORE_25,Cafe/Sweets,14,0
2016-05-07,STORE_26,Cafe/Sweets,90,0
2016-05-07,STORE_27,Dining bar,48,0
2016-05-07,STORE_28,Okonomiyaki/Monja/Teppanyaki,23,0
2016-05-07,STORE_29,Bar/Cocktail,14,0
2016-05-07,STORE_30,Dining bar,35,0
2016-05-08,STORE_01,Izakaya,54,0
2016-05-08,STORE_02,Cafe/Sweets,10,0
2016-05-08,STORE_03,Bar/Cocktail,31,0
2016-05-08,STORE_04,Okonomiyaki/Monja/Teppanyaki,18,0
2016-05-08,STORE_05,Bar/Cocktail,59,0
2016-05-08,STORE_06,Dining bar,15,0
2016-05-08,STORE_07,Izakaya,26,0
2016-05-08,STORE_08,Izakaya,29,0
2016-05-08,STORE_09,Izakaya,36,0
2016-05-08,STORE_10,Japanese food,20,0
2016-05-08,STORE_11,Bar/Cocktail,35,0
2016-05-08,STORE_12,Izakaya,8,0
2016-05-08,STORE_13,Izakaya,14,0
2016-05-08,STORE_14,Italian/French,22,0
2016-05-08,STORE_15,Izakaya,23,0
2016-05-08,STORE_16,Italian/French,29,0
2016-05-08,STORE_17,Cafe/Sweets,24,0
2016-05-08,STORE_18,Cafe/Sweets,37,0
2016-05-08,STORE_19,Izakaya,23,0
2016-05-08,STORE_20,Bar/Cocktail,11,0
2016-05-08,STORE_21,Cafe/Sweets,65,0
2016-05-08,STORE_22,Izakaya,33,0
2016-05-08,STORE_23,Bar/Cocktail,6,0
2016-05-08,STORE_24,Izakaya,24,0
2016-05-08,STORE_25,Cafe/Sweets,14,0
2016-05-08,STORE_26,Cafe/Sweets,96,0
2016-05-08,STORE_27,Dining bar,48,0
2016-05-08,STORE_28,Okonomiyaki/Monja/Teppanyaki,14,0
2016-05-08,STORE_29,Bar/Cocktail,17,0
2016-05-08,STORE_30,Dining bar,22,0
2016-05-09,STORE_01,Izakaya,49,0
2016-05-09,STORE_02,Cafe/Sweets,6,0
2016-05-09,STORE_03,Bar/Cocktail,22,0
2016-05-09,STORE_04,Okonomiyaki/Monja/Teppanyaki,6,0
2016-05-09,STORE_05,Bar/Cocktail,7,0
2016-05-09,STORE_06,Dining bar,25,0
2016-05-09,STORE_07,Izakaya,14,0
2016-05-09,STORE_08,Izakaya,31,0
2016-05-09,STORE_09,Izakaya,15,0
2016-05-09,STORE_10,Japanese food,20,0
2016-05-09,STORE_11,Bar/Cocktail,22,0
2016-05-09,STORE_12,Izakaya,12,0
2016-05-09,STORE_13,Izakaya,31,0
2016-05-09,STORE_14,Italian/French,18,0
2016-05-09,STORE_15,Izakaya,11,0
2016-05-09,STORE_16,Italian/French,11,0
2016-05-09,STORE_17,Cafe/Sweets,12,0
2016-05-09,STORE_18,Cafe/Sweets,21,0
2016-05-09,STORE_19,Izakaya,15,0
2016-05-09,STORE_20,Bar/Cocktail,7,0
2016-05-09,STORE_21,Cafe/Sweets,19,0
2016-05-09,STORE_22,Izakaya,7,0
2016-05-09,STORE_23,Bar/Cocktail,2,0
2016-05-09,STORE_24,Izakaya,35,0
2016-05-09,STORE_25,Cafe/Sweets,4,0
2016-05-09,STORE_26,Cafe/Sweets,14,0
2016-05-09,STORE_27,Dining bar,33,0
2016-05-09,STORE_28,Okonomiyaki/Monja/Teppanyaki,20,0
2016-05-09,STORE_29,Bar/Cocktail,12,0
2016-05-09,STORE_30,Dining bar,16,0
2016-05-10,STORE_01,Izakaya,3,0
2016-05-10,STORE_02,Cafe/Sweets,5,0
2016-05-10,STORE_03,Bar/Cocktail,6,0
2016-05-10,STORE_04,Okonomiyaki/Monja/Teppanyaki,14,0
2016-05-10,STORE_05,Bar/Cocktail,12,0
2016-05-10,STORE_06,Dining bar,5,0
2016-05-10,STORE_07,Izakaya,21,0
2016-05-10,STORE_08,Izakaya,4,0
2016-05-10,STORE_09,Izakaya,32,0
2016-05-10,STORE_10,Japanese food,10,0
2016-05-10,STORE_11,Bar/Cocktail,35,0
2016-05-10,STORE_12,Izakaya,11,0
2016-05-10,STORE_13,Izakaya,14,0
2016-05-10,STORE_14,Italian/French,16,0
2016-05-10,STORE_15,Izakaya,24,0
2016-05-10,STORE_16,Italian/French,14,0
2016-05-10,STORE_17,Cafe/Sweets,12,0
2016-05-10,STORE_18,Cafe/Sweets,22,0
2016-05-10,STORE_19,Izakaya,15,0
2016-05-10,STORE_20,Bar/Cocktail,6,0
2016-05-10,STORE_21,Cafe/Sweets,36,0
2016-05-10,STORE_22,Izakaya,15,0
2016-05-10,STORE_23,Bar/Cocktail,8,0
2016-05-10,STORE_24,Izakaya,3,0
2016-05-10,STORE_25,Cafe/Sweets,2,0
2016-05-10,STORE_26,Cafe/Sweets,22,0
2016-05-10,STORE_27,Dining bar,25,0
2016-05-10,STORE_28,Okonomiyaki/Monja/Teppanyaki,32,0
2016-05-10,STORE_29,Bar/Cocktail,15,0
2016-05-10,STORE_30,Dining bar,7,0
2016-05-11,STORE_01,Izakaya,19,0
2016-05-11,STORE_02,Cafe/Sweets,5,0
2016-05-11,STORE_03,Bar/Cocktail,19,0
2016-05-11,STORE_04,Okonomiyaki/Monja/Teppanyaki,15,0
2016-05-11,STORE_05,Bar/Cocktail,29,0
2016-05-11,STORE_06,Dining bar,6,0
2016-05-11,STORE_07,Izakaya,29,0
2016-05-11,STORE_08,Izakaya,27,0
2016-05-11,STORE_09,Izakaya,26,0
2016-05-11,STORE_10,Japanese food,35,0
2016-05-11,STORE_11,Bar/Cocktail,23,0
2016-05-11,STORE_12,Izakaya,6,0
2016-05-11,STORE_13,Izakaya,24,0
2016-05-11,STORE_14,Italian/French,14,0
2016-05-11,STORE_15,Izakaya,5,0
2016-05-11,STORE_16,Italian/French,31,0
2016-05-11,STORE_17,Cafe/Sweets,12,0
2016-05-11,STORE_18,Cafe/Sweets,19,0
2016-05-11,STORE_19,Izakaya,16,0
2016-05-11,STORE_20,Bar/Cocktail,22,0
2016-05-11,STORE_21,Cafe/Sweets,29,0
2016-05-11,STORE_22,Izakaya,19,0
2016-05-11,STORE_23,Bar/Cocktail,39,0
2016-05-11,STORE_24,Izakaya,6,0
2016-05-11,STORE_25,Cafe/Sweets,3,0
2016-05-11,STORE_26,Cafe/Sweets,60,0
2016-05-11,STORE_27,Dining bar,25,0
2016-05-11,STORE_28,Okonomiyaki/Monja/Teppanyaki,11,0
2016-05-11,STORE_29,Bar/Cocktail,20,0
2016-05-11,STORE_30,Dining bar,11,0
2016-05-12,STORE_01,Izakaya,23,0
2016-05-12,STORE_02,Cafe/Sweets,3,0
2016-05-12,STORE_03,Bar/Cocktail,9,0
2016-05-12,STORE_04,Okonomiyaki/Monja/Teppanyaki,13,0
2016-05-12,STORE_05,Bar/Cocktail,26,0
2016-05-12,STORE_06,Dining bar,4,0
2016-05-12,STORE_07,Izakaya,21,0
2016-05-12,STORE_08,Izakaya,25,0
2016-05-12,STORE_09,Izakaya,25,0
2016-05-12,STORE_10,Japanese food,17,0
2016-05-12,STORE_11,Bar/Cocktail,23,0
2016-05-12,STORE_12,Izakaya,6,0
2016-05-12,STORE_13,Izakaya,34,0
2016-05-12,STORE_14,Italian/French,24,0
2016-05-12,STORE_15,Izakaya,6,0
2016-05-12,STORE_16,Italian/French,10,0
2016-05-12,STORE_17,Cafe/Sweets,19,0
2016-05-12,STORE_18,Cafe/Sweets,31,0
2016-05-12,STORE_19,Izakaya,22,0
2016-05-12,STORE_20,Bar/Cocktail,23,0
2016-05-12,STORE_21,Cafe/Sweets,32,0
2016-05-12,STORE_22,Izakaya,10,0
2016-05-12,STORE_23,Bar/Cocktail,37,0
2016-05-12,STORE_24,Izakaya,21,0
2016-05-12,STORE_25,Cafe/Sweets,12,0
2016-05-12,STORE_26,Cafe/Sweets,36,0
2016-05-12,STORE_27,Dining bar,30,0
2016-05-12,STORE_28,Okonomiyaki/Monja/Teppanyaki,32,0
2016-05-12,STORE_29,Bar/Cocktail,12,0
2016-05-12,STORE_30,Dining bar,10,0
2016-05-13,STORE_01,Izakaya,37,0
2016-05-13,STORE_02,Cafe/Sweets,12,0
2016-05-13,STORE_03,Bar/Cocktail,17,0
2016-05-13,STORE_04,Okonomiyaki/Monja/Teppanyaki,9,0
2016-05-13,STORE_05,Bar/Cocktail,30,0
2016-05-13,STORE_06,Dining bar,22,0
2016-05-13,STORE_07,Izakaya,16,0
2016-05-13,STORE_08,Izakaya,36,0
2016-05-13,STORE_09,Izakaya,38,0
2016-05-13,STORE_10,Japanese food,27,0
2016-05-13,STORE_11,Bar/Cocktail,32,0
2016-05-13,STORE_12,Izakaya,29,0
2016-05-13,STORE_13,Izakaya,55,0
2016-05-13,STORE_14,Italian/French,29,0
2016-05-13,STORE_15,Izakaya,32,0
2016-05-13,STORE_16,Italian/French,49,0
2016-05-13,STORE_17,Cafe/Sweets,13,0
2016-05-13,STORE_18,Cafe/Sweets,24,0
2016-05-13,STORE_19,Izakaya,35,0
2016-05-13,STORE_20,Bar/Cocktail,8,0
2016-05-13,STORE_21,Cafe/Sweets,29,0
2016-05-13,STORE_22,Izakaya,40,0
2016-05-13,STORE_23,Bar/Cocktail,23,0
2016-05-13,STORE_24,Izakaya,54,0
2016-05-13,STORE_25,Cafe/Sweets,6,0
2016-05-13,STORE_26,Cafe/Sweets,20,0
2016-05-13,STORE_27,Dining bar,35,0
2016-05-13,STORE_28,Okonomiyaki/Monja/Teppanyaki,24,0
2016-05-13,STORE_29,Bar/Cocktail,25,0
2016-05-13,STORE_30,Dining bar,10,0
2016-05-14,STORE_01,Izakaya,86,0
2016-05-14,STORE_02,Cafe/Sweets,10,0
2016-05-14,STORE_03,Bar/Cocktail,20,0
2016-05-14,STORE_04,Okonomiyaki/Monja/Teppanyaki,23,0
2016-05-14,STORE_05,Bar/Cocktail,71,0
2016-05-14,STORE_06,Dining bar,7,0
2016-05-14,STORE_07,Izakaya,20,0
2016-05-14,STORE_08,Izakaya,25,0
2016-05-14,STORE_09,Izakaya,41,0
2016-05-14,STORE_10,Japanese food,16,0
2016-05-14,STORE_11,Bar/Cocktail,42,0
2016-05-14,STORE_12,Izakaya,71,0
2016-05-14,STORE_13,Izakaya,68,0
2016-05-14,STORE_14,Italian/French,43,0
2016-05-14,STORE_15,Izakaya,31,0
2016-05-14,STORE_16,Italian/French,96,0
2016-05-14,STORE_17,Cafe/Sweets,43,0
2016-05-14,STORE_18,Cafe/Sweets,39,0
2016-05-14,STORE_19,Izakaya,40,0
2016-05-14,STORE_20,Bar/Cocktail,21,0
2016-05-14,STORE_21,Cafe/Sweets,45,0
2016-05-14,STORE_22,Izakaya,30,0
2016-05-14,STORE_23,Bar/Cocktail,34,0
2016-05-14,STORE_24,Izakaya,37,0
2016-05-14,STORE_25,Cafe/Sweets,17,0
2016-05-14,STORE_26,Cafe/Sweets,63,0
2016-05-14,STORE_27,Dining bar,39,0
2016-05-14,STORE_28,Okonomiyaki/Monja/Teppanyaki,29,0
2016-05-14,STORE_29,Bar/Cocktail,27,0
2016-05-14,STORE_30,Dining bar,69,0
2016-05-15,STORE_01,Izakaya,41,0
2016-05-15,STORE_02,Cafe/Sweets,11,0
2016-05-15,STORE_03,Bar/Cocktail,49,0
2016-05-15,STORE_04,Okonomiyaki/Monja/Teppanyaki,1,0
2016-05-15,STORE_05,Bar/Cocktail,52,0
2016-05-15,STORE_06,Dining bar,7,0
2016-05-15,STORE_07,Izakaya,44,0
2016-05-15,STORE_08,Izakaya,53,0
2016-05-15,STORE_09,Izakaya,30,0
2016-05-15,STORE_10,Japanese food,23,0
2016-05-15,STORE_11,Bar/Cocktail,27,0
2016-05-15,STORE_12,Izakaya,30,0
2016-05-15,STORE_13,Izakaya,24,0
2016-05-15,STORE_14,Italian/French,20,0
2016-05-15,STORE_15,Izakaya,17,0
2016-05-15,STORE_16,Italian/French,52,0
2016-05-15,STORE_17,Cafe/Sweets,23,0
2016-05-15,STORE_18,Cafe/Sweets,35,0
2016-05-15,STORE_19,Izakaya,25,0
2016-05-15,STORE_20,Bar/Cocktail,21,0
2016-05-15,STORE_21,Cafe/Sweets,48,0
2016-05-15,STORE_22,Izakaya,20,0
2016-05-15,STORE_23,Bar/Cocktail,26,0
2016-05-15,STORE_24,Izakaya,32,0
2016-05-15,STORE_25,Cafe/Sweets,22,0
2016-05-15,STORE_26,Cafe/Sweets,79,0
2016-05-15,STORE_27,Dining bar,45,0
2016-05-15,STORE_28,Okonomiyaki/Monja/Teppanyaki,34,0
2016-05-15,STORE_29,Bar/Cocktail,16,0
2016-05-15,STORE_30,Dining bar,34,0
2016-05-16,STORE_01,Izakaya,18,0
2016-05-16,STORE_02,Cafe/Sweets,16,0
2016-05-16,STORE_03,Bar/Cocktail,16,0
2016-05-16,STORE_04,Okonomiyaki/Monja/Teppanyaki,7,0
